batch_size,layer_number,kernel_dim,pool_dim,lr,fc1,fc2,activation,dropout,mae_Score,R2_Score,R2_gp,R2_b,R2_r,R2_gs,R2_cs,mae_gp,mae_b,mae_r,mae_gs,mae_cs
16,5,7,3,0.0001,256,0,relu,0.2,0.06611958146095276,0.8233855366706848,0.8146926760673523,0.6817819476127625,0.8763328194618225,0.7875806093215942,0.875597357749939,0.07157368957996368,0.09017138183116913,0.052309975028038025,0.07857297360897064,0.059861090034246445
16,5,7,3,0.0001,256,256,relu,0.2,0.06667472422122955,0.810317873954773,0.8140862584114075,0.6280719041824341,0.8817524909973145,0.7006574869155884,0.9186899065971375,0.07285599410533905,0.09631338715553284,0.048767268657684326,0.09400156140327454,0.04112716019153595
16,5,3,3,0.0001,256,0,relu,0.2,0.10341563820838928,0.6341720819473267,0.7482327818870544,0.4984334111213684,0.808489203453064,0.18527671694755554,0.16900980472564697,0.08673981577157974,0.12778416275978088,0.0701104924082756,0.18371379375457764,0.16911518573760986
16,5,3,3,0.0001,256,256,relu,0.2,0.10024756193161011,0.6348570585250854,0.6430686712265015,0.4731149673461914,0.8313940763473511,0.27467721700668335,0.18292203545570374,0.10172293335199356,0.12318155169487,0.06438688188791275,0.16722160577774048,0.16802528500556946
