batch_size,layer_number,kernel_dim,pool_dim,lr,fc1,fc2,f1_goalpost,f1_ball,f1_robot,f1_goalspot,f1_centerspot,f1_macro_avg
16,4,7,3,0.001,128,128,0.7348837209302326,0.7795527156549521,0.9447674418604652,0.7403314917127072,0.6388888888888888,0.7676848518094492
16,4,7,3,0.0001,128,128,0.7489711934156379,0.7171052631578947,0.9350282485875706,0.7254901960784313,0.6101694915254238,0.7473528785529917
16,5,7,3,0.0001,128,128,0.7792207792207793,0.7538940809968847,0.9304347826086956,0.6702702702702703,0.4444444444444444,0.715652871508215
16,5,7,3,0.001,128,128,0.7123287671232876,0.6335877862595419,0.937950937950938,0.6067415730337079,0.5555555555555556,0.6892329239846063
